ngay_quyet_dinh,so_quyet_dinh,co_quan_ban_hanh,quyet_dinh,danh_sach_doanh_nghiep
15/10/2019,78535/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/3b256fd8-8eb4-442c-86dc-4c3a5a8d6615/QD+so+78535+ngay+15.10.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3b256fd8-8eb4-442c-86dc-4c3a5a8d6615,https://www.gdt.gov.vn/wps/wcm/connect/9bbbd628-cab8-4e85-8307-71cf4c849a10/Danh+sach+kem+QD+78535+ngay+15.10.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE9bbbd628-cab8-4e85-8307-71cf4c849a10
12/09/2019,71591/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/635ed4c3-20f7-47a9-ad8d-5da27a855d91/QD+71591+ngay+12.9.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE635ed4c3-20f7-47a9-ad8d-5da27a855d91,https://www.gdt.gov.vn/wps/wcm/connect/2b21b16c-8bde-48c7-8c29-a558046f38f8/Danh+sach+kem+QD+71591+ngay+12.9.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE2b21b16c-8bde-48c7-8c29-a558046f38f8
13/08/2019,64100/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/9521d630-0648-4f4b-a342-0304195b873b/QD+so+64100+ngay+13.08.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE9521d630-0648-4f4b-a342-0304195b873b,https://www.gdt.gov.vn/wps/wcm/connect/091e1f34-0d13-4b0d-929c-e27bee0ac015/Danh+sach+kem+QD+64100+ngay+13.08.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE091e1f34-0d13-4b0d-929c-e27bee0ac015
12/07/2019,54934/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/040f7847-84b1-4af8-bc23-cd222d4c7629/QD+so+54934+ngay+12.7.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE040f7847-84b1-4af8-bc23-cd222d4c7629,https://www.gdt.gov.vn/wps/wcm/connect/767a066e-9e31-4fc4-8cc2-bc0e58c054bc/Danh+sach+dinh+kem+QD+54934+ngay+12.7.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE767a066e-9e31-4fc4-8cc2-bc0e58c054bc
11/06/2019,44630/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/c1dcc87d-92c5-4d06-8093-dd71293e3f27/QD+so+44630+ngay+11.06.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEc1dcc87d-92c5-4d06-8093-dd71293e3f27,https://www.gdt.gov.vn/wps/wcm/connect/03b70021-cdcd-4e2b-a4d0-b21996241cd1/Danh+sach+kem+QD+44630+ngay+11.06.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE03b70021-cdcd-4e2b-a4d0-b21996241cd1
13/05/2019,32468/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/9654aab9-e180-44b0-b15a-6e9ebdd18d5a/QD+so+32468+ngay+13.05.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE9654aab9-e180-44b0-b15a-6e9ebdd18d5a,https://www.gdt.gov.vn/wps/wcm/connect/5f60707a-10de-4729-9a8a-7047ac1a86de/Danh+sach+kem+QD+so+32468+ngay+13.05.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE5f60707a-10de-4729-9a8a-7047ac1a86de
11/03/2019,9055/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/f7050208-d20f-4f79-badd-f343e231c3fb/QD+so+9055+ngay+11.3.2019.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEf7050208-d20f-4f79-badd-f343e231c3fb,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!5==/
11/03/2019,9054/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/0a2812da-b9a7-45fb-bd30-af0efed8e113/QD+so+9054+ngay+11.3.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE0a2812da-b9a7-45fb-bd30-af0efed8e113,https://www.gdt.gov.vn/wps/wcm/connect/3bb49f35-abdc-4da8-840e-9756d445e06f/Danh+sach+kem+QD+so+9054+ngay+11.3.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3bb49f35-abdc-4da8-840e-9756d445e06f
11/02/2019,6080/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/2e3abb6e-187d-4ab2-9c2a-87548fbd4303/QD+so+6080+ngay+11.02.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE2e3abb6e-187d-4ab2-9c2a-87548fbd4303,https://www.gdt.gov.vn/wps/wcm/connect/609b77f9-1d48-4981-8ef4-66aba1733a4d/Danh+sach+kem+QD+6080+ngay+11.02.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE609b77f9-1d48-4981-8ef4-66aba1733a4d
31/01/2019,5654/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/0fbbd21e-226c-4caf-9e52-706992aec33b/QD+so+5654+ngay+31.01.2019.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE0fbbd21e-226c-4caf-9e52-706992aec33b,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!5==/
08/05/2020,31868/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/6b2648be-d9ed-4898-85f6-30b71541b497/QD+31868+ngay+08.5.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE6b2648be-d9ed-4898-85f6-30b71541b497,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!4==/
20/04/2020,24976/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/b58405ff-5137-437b-9cf5-1b639e2f2aac/QD+so+24976+ngay+20.4.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEb58405ff-5137-437b-9cf5-1b639e2f2aac,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!4==/
13/04/2020,22292/QD-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/0258c881-e2cd-4664-b2e4-264ea4f303f1/22292-HAN.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE0258c881-e2cd-4664-b2e4-264ea4f303f1,https://www.gdt.gov.vn/wps/wcm/connect/acd53124-c7e9-4465-a339-758086782165/22292-HAN.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEacd53124-c7e9-4465-a339-758086782165
13/03/2020,11179/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/3dc3e892-012d-4079-bbc7-c6d36e393156/QD+11179+ngay+13.03.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3dc3e892-012d-4079-bbc7-c6d36e393156,https://www.gdt.gov.vn/wps/wcm/connect/7678f2b1-25a6-43a6-ae95-8f91117137b7/Danh+sach+kem+QD+11179+ngay+13.03.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE7678f2b1-25a6-43a6-ae95-8f91117137b7
11/02/2020,4936/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/3c147b54-fb63-413a-8de0-5c2034923db5/QD+so+4936+ngay+11.02.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3c147b54-fb63-413a-8de0-5c2034923db5,https://www.gdt.gov.vn/wps/wcm/connect/50e21118-6df5-4483-bbf6-f58875e39a92/Danh+sach+kem+QD+4936+ngay+11.02.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE50e21118-6df5-4483-bbf6-f58875e39a92
07/02/2020,4517/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/2571ea46-ee79-4646-81e7-1c822eae606c/QD+so+4517+ngay+07.02.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE2571ea46-ee79-4646-81e7-1c822eae606c,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!4==/
13/01/2020,1465/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/8b0fc1fc-5ddb-42d5-9221-0ca15ba5a961/QD+so+1465+ngay+13.01.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE8b0fc1fc-5ddb-42d5-9221-0ca15ba5a961,https://www.gdt.gov.vn/wps/wcm/connect/a0b19c46-5430-417e-a03d-f757558a9b7d/Danh+sach+kem+QD+so+1465+ngay+13.01.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa0b19c46-5430-417e-a03d-f757558a9b7d
27/12/2019,96844/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/6baf7188-ea83-4d7f-8f89-ab9ca81a10f6/QD+so+96844+ngay+27.12.2019.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE6baf7188-ea83-4d7f-8f89-ab9ca81a10f6,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!4==/
11/12/2019,92300/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/7fc28b9e-e91f-4732-9fe8-6ef021462dd9/QD+92300+ngay+11.12.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE7fc28b9e-e91f-4732-9fe8-6ef021462dd9,https://www.gdt.gov.vn/wps/wcm/connect/1cd4a0ae-9d01-4efa-8fef-a9ddb6c0746a/Danh+sach+kem+QD+92300+ngay+11.12.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE1cd4a0ae-9d01-4efa-8fef-a9ddb6c0746a
11/11/2019,84958/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/bd94664a-03c9-43f5-96ef-1c4578f33cac/QD+so+84958+ngay+11.11.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEbd94664a-03c9-43f5-96ef-1c4578f33cac,https://www.gdt.gov.vn/wps/wcm/connect/210a1142-2706-44a1-b4f2-481925293d4b/Danh+sach+dinh+kem+QD+84958+ngay+11.11.2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE210a1142-2706-44a1-b4f2-481925293d4b
11/11/2020,98071/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/523a80fa-d8e2-4a43-9748-a942fe9b7461/QD+so+98071+ngay+11.11.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE523a80fa-d8e2-4a43-9748-a942fe9b7461,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!3==/
16/10/2020,91358/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/eebc2285-8992-4db5-bd25-0d5eb24ef23d/QD+so+91358+ngay+16.10.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEeebc2285-8992-4db5-bd25-0d5eb24ef23d,https://www.gdt.gov.vn/wps/wcm/connect/9097bfe1-c9b7-4e93-82bf-924e2f6b340a/Danh+sach+kem+QD+91358+ngay+16.10.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE9097bfe1-c9b7-4e93-82bf-924e2f6b340a
15/09/2020,83414/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/53fd62ea-2fb1-480f-9932-ca64c21ce073/QD+so+83414+ngay+15.9.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE53fd62ea-2fb1-480f-9932-ca64c21ce073,https://www.gdt.gov.vn/wps/wcm/connect/53791349-eb22-4d63-8a25-722d4ce49e7e/Danh+sach+kem+QD+83414+ngay+15.9.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE53791349-eb22-4d63-8a25-722d4ce49e7e
09/09/2020,81880/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/7c95057e-e62d-4221-82a7-ce0371885e6e/QD+so+81880+ngay+09.09.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE7c95057e-e62d-4221-82a7-ce0371885e6e,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!3==/
21/08/2020,77528/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/c93034e9-86c4-4033-b804-31f07e25f4b6/QD+so+77528+ngay+21.8.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEc93034e9-86c4-4033-b804-31f07e25f4b6,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!3==/
11/08/2020,74285/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/4af95941-0553-495b-8591-882a6ccdfe5a/QD+74285+ngay+11.8.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE4af95941-0553-495b-8591-882a6ccdfe5a,https://www.gdt.gov.vn/wps/wcm/connect/1ed1fd94-c3d9-48a9-8f58-1a5a0a1af25f/Danh+sach+kem+QD+74285+ngay+11.8.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE1ed1fd94-c3d9-48a9-8f58-1a5a0a1af25f
13/07/2020,64674/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/53693b78-dc97-4ad8-91ae-11bbabe29764/QD+so+64674+ngay+13.7.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE53693b78-dc97-4ad8-91ae-11bbabe29764,https://www.gdt.gov.vn/wps/wcm/connect/e4443421-a360-41a2-aaaf-6fadea83d6cd/Danh+sach+kem+QD+64674+ngay+13.7.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEe4443421-a360-41a2-aaaf-6fadea83d6cd
02/07/2020,60769/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/009e7c65-ce73-4222-9028-5f75e6f8a8a6/QD+so+60769+ngay+02.7.2020.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE009e7c65-ce73-4222-9028-5f75e6f8a8a6,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!3==/
11/06/2020,50253/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/a57c9587-805b-4080-b7ee-d9768bc7ec87/QD+so+50253+ngay+11.06.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa57c9587-805b-4080-b7ee-d9768bc7ec87,https://www.gdt.gov.vn/wps/wcm/connect/fc61cb8a-d9fe-4eb9-9667-5de647df11ab/Danh+sach+kem+QD+so+50253+ngay+11.06.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEfc61cb8a-d9fe-4eb9-9667-5de647df11ab
12/05/2020,34040/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/966ecb03-ce7d-4041-bf5c-ee049f73d26b/QD+34040+ngay+12.5.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE966ecb03-ce7d-4041-bf5c-ee049f73d26b,https://www.gdt.gov.vn/wps/wcm/connect/a5688489-942c-4a51-8c9f-56e1cd9d5803/DS+kem+QD+34040+ngay+12.5.2020.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa5688489-942c-4a51-8c9f-56e1cd9d5803
09/04/2021,10951/QĐ-CTHN,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/52df06d9-2b5c-439d-8e3c-ee6970dfb604/10951+ngay+09.04.2021.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE52df06d9-2b5c-439d-8e3c-ee6970dfb604,https://www.gdt.gov.vn/wps/wcm/connect/e847b577-994d-484e-9cda-03f2aaf5aadd/10951+ngay+09.04.2021.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEe847b577-994d-484e-9cda-03f2aaf5aadd
